3.154311542800000145e-01 1.492841675488362085e+01 1.423053124431429506e+00
3.154311542800000145e-01 4.478525026465086256e+01 2.215041061221865348e+01
3.154311542800000145e-01 7.464208377441809716e+01 2.215041061221865348e+01
3.154311542800000145e-01 1.044989172841853531e+02 2.215041061221865348e+01
3.154311542800000145e-01 1.343557507939525806e+02 2.215041061221865348e+01
3.154311542800000145e-01 1.642125843037198365e+02 2.215041061221865348e+01
3.154311542800000145e-01 1.940694178134870640e+02 2.215041061221865348e+01
3.154311542800000145e-01 2.239262513232543199e+02 2.215041061221865348e+01
3.154311542800000145e-01 2.537830848330215474e+02 2.215041061221865348e+01
3.154311542800000145e-01 2.836399183427888033e+02 2.215041061221865348e+01
3.154311542800000145e-01 3.134967518525560308e+02 2.215041061221865348e+01
3.154311542800000145e-01 3.433535853623232583e+02 2.215041061221865348e+01
3.154311542800000145e-01 3.732104188720905427e+02 2.215041061221865348e+01
3.154311542800000145e-01 4.030672523818577702e+02 2.215041061221865348e+01
3.154311542800000145e-01 4.329240858916249977e+02 2.215041061221865348e+01
3.154311542800000145e-01 4.627809194013922252e+02 2.215041061221865348e+01
3.154311542800000145e-01 4.926377529111595095e+02 2.215041061221865348e+01
3.154311542800000145e-01 5.224945864209266801e+02 2.215041061221865348e+01
3.154311542800000145e-01 5.523514199306939645e+02 2.215041061221865348e+01
3.154311542800000145e-01 5.822082534404612488e+02 2.215041061221865348e+01
3.154311542800000145e-01 6.120650869502284195e+02 2.215041061221865348e+01
3.154311542800000145e-01 6.419219204599957038e+02 2.215041061221865348e+01
3.154311542800000145e-01 6.717787539697629882e+02 2.215041061221865348e+01
3.154311542800000145e-01 7.016355874795301588e+02 2.215041061221865348e+01
3.154311542800000145e-01 7.314924209892974432e+02 2.215041061221865348e+01
3.154311542800000145e-01 7.613492544990646138e+02 2.215041061221865348e+01
3.154311542800000145e-01 7.912060880088318982e+02 2.215041061221865348e+01
3.154311542800000145e-01 8.210629215185991825e+02 2.215041061221865348e+01
3.154311542800000145e-01 8.509197550283663531e+02 2.215041061221865348e+01
3.154311542800000145e-01 8.807765885381336375e+02 2.215041061221865348e+01
3.154311542800000145e-01 9.106334220479009218e+02 2.215041061221865348e+01
3.154311542800000145e-01 9.404902555576680925e+02 2.215041061221865348e+01
3.154311542800000145e-01 9.703470890674353768e+02 2.215041061221865348e+01
3.154311542800000145e-01 1.000203922577202547e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.030060756086969832e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.059917589596737116e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.089774423106504400e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.119631256616271457e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.149488090126038742e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.179344923635806026e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.209201757145573310e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.239058590655340595e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.268915424165107879e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.298772257674874936e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.328629091184642220e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.358485924694409505e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.388342758204176789e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.418199591713944073e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.448056425223711130e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.477913258733478415e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.507770092243245699e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.537626925753012983e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.567483759262780268e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.597340592772547325e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.627197426282314609e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.657054259792081893e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.686911093301849178e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.716767926811616462e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.746624760321383746e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.776481593831150803e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.806338427340918088e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.836195260850685372e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.866052094360452656e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.895908927870219941e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.925765761379986998e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.955622594889754282e+03 2.215041061221865348e+01
3.154311542800000145e-01 1.985479428399521566e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.015336261909288851e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.045193095419056135e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.075049928928823192e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.104906762438590704e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.134763595948357761e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.164620429458124818e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.194477262967892329e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.224334096477659386e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.254190929987426898e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.284047763497193955e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.313904597006961012e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.343761430516728524e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.373618264026495581e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.403475097536263092e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.433331931046030149e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.463188764555797661e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.493045598065564718e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.522902431575331775e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.552759265085099287e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.582616098594866344e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.612472932104633855e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.642329765614400912e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.672186599124167969e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.702043432633935481e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.731900266143702538e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.761757099653470050e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.791613933163237107e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.821470766673004164e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.851327600182771675e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.881184433692538732e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.911041267202306244e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.940898100712073301e+03 2.215041061221865348e+01
3.154311542800000145e-01 2.970754934221840358e+03 2.215041061221865348e+01
3.154311542800000145e-01 3.000611767731607870e+03 2.215041061221865348e+01
3.154311542800000145e-01 3.030468601241374927e+03 2.215041061221865348e+01
